17,Jupiter-Venus,0.000000
17,Jupiter-Mercury,4.657534
17,Jupiter-Moon,8.493151
17,Mars-Sun,0.000000
17,Mars-Venus,0.000000
17,Mars-Mercury,3.561644
17,Mars-Moon,7.945205
17,Sun-Venus,15.890411
17,Sun-Mercury,48.493151
17,Sun-Moon,7.123288
17,Venus-Mercury,22.191781
17,Venus-Moon,8.219178
17,Mercury-Moon,7.123288
18,Saturn-Jupiter,0.000000
18,Saturn-Mars,0.000000
18,Saturn-Sun,8.219178
18,Saturn-Venus,6.027397
18,Saturn-Mercury,5.205479
18,Saturn-Moon,9.315068
18,Jupiter-Mars,0.000000
18,Jupiter-Sun,8.219178
18,Jupiter-Venus,6.575342
18,Jupiter-Mercury,4.383562
18,Jupiter-Moon,8.493151
18,Mars-Sun,27.123288
18,Mars-Venus,18.904110
18,Mars-Mercury,33.972603
18,Mars-Moon,7.945205
18,Sun-Venus,23.561644
18,Sun-Mercury,50.410959
18,Sun-Moon,7.945205
18,Venus-Mercury,31.506849
18,Venus-Moon,8.493151
18,Mercury-Moon,8.219178
19,Saturn-Jupiter,0.000000
19,Saturn-Mars,10.684932
19,Saturn-Sun,7.945205
19,Saturn-Venus,13.698630
19,Saturn-Mercury,4.931507
19,Saturn-Moon,9.315068
19,Jupiter-Mars,17.534247
19,Jupiter-Sun,8.493151
19,Jupiter-Venus,9.041096
19,Jupiter-Mercury,4.657534
19,Jupiter-Moon,8.767123
19,Mars-Sun,0.000000
19,Mars-Venus,20.821918
19,Mars-Mercury,4.383562
19,Mars-Moon,9.041096
19,Sun-Venus,31.506849
19,Sun-Mercury,56.438356
19,Sun-Moon,7.397260
19,Venus-Mercury,35.616438
19,Venus-Moon,7.671233
19,Mercury-Moon,7.671233
20,Saturn-Jupiter,0.000000
20,Saturn-Mars,0.000000
20,Saturn-Sun,12.328767
20,Saturn-Venus,0.000000
20,Saturn-Mercury,13.150685
20,Saturn-Moon,9.041096
20,Jupiter-Mars,0.000000
20,Jupiter-Sun,10.958904
20,Jupiter-Venus,23.561644
20,Jupiter-Mercury,5.205479
20,Jupiter-Moon,8.767123
20,Mars-Sun,23.287671
20,Mars-Venus,3.287671
20,Mars-Mercury,19.726027
20,Mars-Moon,7.123288
20,Sun-Venus,10.410959
20,Sun-Mercury,46.575342
20,Sun-Moon,7.123288
20,Venus-Mercury,16.438356
20,Venus-Moon,7.671233
20,Mercury-Moon,9.315068
21,Saturn-Jupiter,0.000000
21,Saturn-Mars,10.684932
21,Saturn-Sun,8.219178
21,Saturn-Venus,6.575342
21,Saturn-Mercury,18.630137
21,Saturn-Moon,9.041096
21,Jupiter-Mars,29.315068
